status_conta,duracao_mes,hist_credito,proposito,qtdd_credito,reserva,temp_man_empr_atual,percen_tx_rendim_disp,genero,estado_civil,dev_fiadores,tempo_res_atual,patrimonio,idade_anos,outros_par,habitacao,n_creditos,status_ocupacional,n_corresponsaveis,telefone,estrangeiro,classe,ID
Regular,48,Em aberto mas em dia,negócios,15672,< 100,1 - 4,2,Homem, solteiro,nenhum,2,Carro/outro,23,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,888
Inexistente,36,conta crítica/outros créditos existentes (não neste banco),carro (novo),6614,< 100,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,34,nenhum,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,889
Inexistente,28,Quitados,carro (usado),7824,Desconhecido/Inexistente,...<1ano,3,Homem, solteiro,fiador,4,Imóvel,40,banco,alugada,2,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,890
Negativo,27,conta crítica/outros créditos existentes (não neste banco),negócios,2442,< 100,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,43,lojas,própria,4,"Empregado em 
 cargo superior
 qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,891
Inexistente,15,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1829,< 100,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,46,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,892
Negativo,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),2171,< 100,1 - 4,4,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",38,banco,própria,2,"Desempregado/
não qualificado",1,Nenhum,Não,Bom,893
Regular,36,conta crítica/outros créditos existentes (não neste banco),carro (usado),5800,< 100,1 - 4,3,Homem, solteiro,nenhum,4,Carro/outro,34,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,894
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1169,Desconhecido/Inexistente,1 - 4,4,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",29,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,895
Inexistente,36,Pago mas já esteve em atraso,carro (usado),8947,Desconhecido/Inexistente,4 - 7,3,Homem, solteiro,nenhum,2,Carro/outro,31,lojas,própria,1,"Empregado em 
 cargo superior
 qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,896
Negativo,21,Em aberto mas em dia,rádio/televisão,2606,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",28,nenhum,alugada,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,897
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,1592,> 1000,4 - 7,3,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",35,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Não,Bom,898
Inexistente,15,Em aberto mas em dia,móveis/equipamentos,2186,Desconhecido/Inexistente,4 - 7,1,Mulher,uniao registrada,nenhum,4,Imóvel,33,banco,alugada,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,899
Negativo,18,Em aberto mas em dia,móveis/equipamentos,4153,< 100,1 - 4,2,Homem, solteiro,co-requerente,3,Carro/outro,42,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,900
Negativo,16,conta crítica/outros créditos existentes (não neste banco),carro (novo),2625,< 100,> 7,2,Homem, solteiro,fiador,4,"Poupança/
Seguro de vida",43,banco,alugada,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,901
Inexistente,20,conta crítica/outros créditos existentes (não neste banco),carro (novo),3485,Desconhecido/Inexistente,...<1ano,2,Homem,uniao registrada,nenhum,4,Imóvel,44,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,902
Inexistente,36,conta crítica/outros créditos existentes (não neste banco),carro (usado),10477,Desconhecido/Inexistente,> 7,2,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",42,nenhum,de graça,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,903
Inexistente,15,Em aberto mas em dia,rádio/televisão,1386,Desconhecido/Inexistente,1 - 4,4,Homem,uniao registrada,nenhum,2,Imóvel,40,nenhum,alugada,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,904
Inexistente,24,Em aberto mas em dia,rádio/televisão,1278,< 100,> 7,4,Homem, solteiro,nenhum,1,Imóvel,36,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,905
Negativo,12,Em aberto mas em dia,rádio/televisão,1107,< 100,1 - 4,2,Homem, solteiro,nenhum,2,Imóvel,20,nenhum,alugada,1,"Empregado em 
 cargo superior
 qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,906
Negativo,21,Em aberto mas em dia,carro (novo),3763,Desconhecido/Inexistente,4 - 7,2,Homem, solteiro,co-requerente,2,Imóvel,24,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Não,Bom,907
Regular,36,Em aberto mas em dia,educação,3711,Desconhecido/Inexistente,1 - 4,2,Homem,uniao registrada,nenhum,2,Carro/outro,27,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,908
Inexistente,15,Pago mas já esteve em atraso,carro (usado),3594,< 100,...<1ano,1,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",46,nenhum,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,909
Regular,9,Em aberto mas em dia,carro (novo),3195,Desconhecido/Inexistente,1 - 4,1,Mulher,uniao registrada,nenhum,2,Imóvel,33,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,910
Inexistente,36,Pago mas já esteve em atraso,rádio/televisão,4454,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,4,Imóvel,34,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,911
Regular,24,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,4736,< 100,...<1ano,2,Mulher,uniao registrada,nenhum,4,Carro/outro,25,banco,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,912
Regular,30,Em aberto mas em dia,rádio/televisão,2991,Desconhecido/Inexistente,> 7,2,Mulher,uniao registrada,nenhum,4,Carro/outro,25,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,913
Inexistente,11,Em aberto mas em dia,negócios,2142,> 1000,> 7,1,Homem,uniao registrada,nenhum,2,Imóvel,28,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,914
Negativo,24,Quitados,negócios,3161,< 100,1 - 4,4,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",31,nenhum,alugada,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,915
Regular,48,Quitados,carro (usado),18424,< 100,1 - 4,1,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",32,banco,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Não,Ruim,916
Inexistente,10,Em aberto mas em dia,carro (usado),2848,100 - 500,1 - 4,1,Homem, solteiro,co-requerente,2,Imóvel,32,nenhum,própria,1,"Empregado
qualificado",2,Nenhum,Sim,Bom,917
Negativo,6,Em aberto mas em dia,carro (novo),14896,< 100,> 7,1,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",68,banco,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,918
Negativo,24,Em aberto mas em dia,móveis/equipamentos,2359,100 - 500,desempregado,1,Homem,uniao registrada,nenhum,1,"Poupança/
Seguro de vida",33,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,919
Negativo,24,Em aberto mas em dia,móveis/equipamentos,3345,< 100,> 7,4,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",39,nenhum,alugada,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,920
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,1817,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,2,"Sem posses/
desconhecido",28,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,921
Inexistente,48,Pago mas já esteve em atraso,rádio/televisão,12749,500 - 1000,4 - 7,4,Homem, solteiro,nenhum,1,Carro/outro,37,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,922
Negativo,9,Em aberto mas em dia,rádio/televisão,1366,< 100,...<1ano,3,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",22,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,923
Regular,12,Em aberto mas em dia,carro (novo),2002,< 100,4 - 7,3,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",30,nenhum,alugada,1,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,924
Negativo,24,Quitados,móveis/equipamentos,6872,< 100,...<1ano,2,Homem,uniao registrada,nenhum,1,"Poupança/
Seguro de vida",55,banco,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,925
Negativo,12,Quitados,carro (novo),697,< 100,...<1ano,4,Homem, solteiro,nenhum,2,Carro/outro,46,banco,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,926
Negativo,18,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,1049,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",21,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,927
Negativo,48,Em aberto mas em dia,carro (usado),10297,< 100,4 - 7,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",39,lojas,de graça,3,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Ruim,928
Inexistente,30,Em aberto mas em dia,rádio/televisão,1867,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,58,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,929
Negativo,12,Pago mas já esteve em atraso,carro (novo),1344,< 100,1 - 4,4,Homem, solteiro,nenhum,2,Imóvel,43,nenhum,própria,2,"Desempregado/
não qualificado",2,Nenhum,Sim,Bom,930
Negativo,24,Em aberto mas em dia,móveis/equipamentos,1747,< 100,...<1ano,4,Homem, solteiro,co-requerente,1,"Poupança/
Seguro de vida",24,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Não,Bom,931
Regular,9,Em aberto mas em dia,rádio/televisão,1670,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,2,Carro/outro,22,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,932
Inexistente,9,conta crítica/outros créditos existentes (não neste banco),carro (novo),1224,< 100,1 - 4,3,Homem, solteiro,nenhum,1,Imóvel,30,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,933
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,522,500 - 1000,> 7,4,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",42,nenhum,própria,2,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,934
Negativo,12,Em aberto mas em dia,rádio/televisão,1498,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,1,Carro/outro,23,banco,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,935
Regular,30,Pago mas já esteve em atraso,rádio/televisão,1919,100 - 500,...<1ano,4,Homem, solteiro,nenhum,3,"Sem posses/
desconhecido",30,lojas,própria,2,"Empregado em 
 cargo superior
 qualificado",1,Nenhum,Sim,Ruim,936
Alto,9,Em aberto mas em dia,rádio/televisão,745,< 100,1 - 4,3,Mulher,uniao registrada,nenhum,2,Imóvel,28,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,937
Regular,6,Em aberto mas em dia,rádio/televisão,2063,< 100,...<1ano,4,Homem,uniao registrada,nenhum,3,Carro/outro,30,nenhum,alugada,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,938
Regular,60,Em aberto mas em dia,educação,6288,< 100,1 - 4,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",42,nenhum,de graça,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,939
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),6842,Desconhecido/Inexistente,1 - 4,2,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",46,nenhum,própria,2,"Empregado em 
 cargo superior
 qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,940
Inexistente,12,Em aberto mas em dia,carro (novo),3527,Desconhecido/Inexistente,...<1ano,2,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",45,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,941
Inexistente,10,Em aberto mas em dia,carro (novo),1546,< 100,1 - 4,3,Homem, solteiro,nenhum,2,Imóvel,31,nenhum,própria,1,"Desempregado/
não qualificado",2,Nenhum,Não,Bom,942
Inexistente,24,Em aberto mas em dia,móveis/equipamentos,929,Desconhecido/Inexistente,4 - 7,4,Homem, solteiro,nenhum,2,Carro/outro,31,lojas,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,943
Inexistente,4,conta crítica/outros créditos existentes (não neste banco),carro (novo),1455,< 100,4 - 7,2,Homem, solteiro,nenhum,1,Imóvel,42,nenhum,própria,3,"Desempregado/
não qualificado",2,Nenhum,Sim,Bom,944
Negativo,15,Em aberto mas em dia,móveis/equipamentos,1845,< 100,...<1ano,4,Mulher,uniao registrada,fiador,1,"Poupança/
Seguro de vida",46,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,945
Regular,48,Quitados,carro (novo),8358,500 - 1000,...<1ano,1,Mulher,uniao registrada,nenhum,1,Carro/outro,30,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,946
Negativo,24,Quitados,móveis/equipamentos,3349,500 - 1000,...<1ano,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",30,nenhum,de graça,1,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Ruim,947
Inexistente,12,Em aberto mas em dia,carro (novo),2859,Desconhecido/Inexistente,desempregado,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",38,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,948
Inexistente,18,Em aberto mas em dia,móveis/equipamentos,1533,< 100,...<1ano,4,Homem,uniao registrada,co-requerente,1,"Poupança/
Seguro de vida",43,nenhum,própria,1,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,949
Inexistente,24,Em aberto mas em dia,rádio/televisão,3621,100 - 500,> 7,2,Homem, solteiro,nenhum,4,Carro/outro,31,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,950
Regular,18,conta crítica/outros créditos existentes (não neste banco),negócios,3590,< 100,desempregado,3,Homem,uniao registrada,nenhum,3,Carro/outro,40,nenhum,própria,3,"Desempregado/
não qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,951
Negativo,36,Pago mas já esteve em atraso,negócios,2145,< 100,4 - 7,2,Homem, solteiro,nenhum,1,Carro/outro,24,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,952
Regular,24,Em aberto mas em dia,carro (usado),4113,500 - 1000,...<1ano,3,Mulher,uniao registrada,nenhum,4,Carro/outro,28,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,953
Inexistente,36,Em aberto mas em dia,móveis/equipamentos,10974,< 100,desempregado,4,Mulher,uniao registrada,nenhum,2,Carro/outro,26,nenhum,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,954
Negativo,12,Em aberto mas em dia,carro (novo),1893,< 100,1 - 4,4,Mulher,uniao registrada,fiador,4,"Poupança/
Seguro de vida",29,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,955
Negativo,24,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1231,> 1000,> 7,4,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",57,nenhum,alugada,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,956
Alto,30,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,3656,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",49,lojas,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,957
Regular,9,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1154,< 100,> 7,2,Homem, solteiro,nenhum,4,Imóvel,37,nenhum,própria,3,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,958
Negativo,28,Em aberto mas em dia,carro (novo),4006,< 100,1 - 4,3,Homem, solteiro,nenhum,2,Carro/outro,45,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,959
Regular,24,Em aberto mas em dia,móveis/equipamentos,3069,100 - 500,> 7,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",30,nenhum,de graça,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,960
Inexistente,6,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1740,< 100,> 7,2,Homem,uniao registrada,nenhum,2,Imóvel,30,nenhum,alugada,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,961
Regular,21,Pago mas já esteve em atraso,carro (novo),2353,< 100,1 - 4,1,Homem,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",47,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,962
Inexistente,15,Em aberto mas em dia,carro (novo),3556,Desconhecido/Inexistente,1 - 4,3,Homem, solteiro,nenhum,2,"Sem posses/
desconhecido",29,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,963
Inexistente,24,Em aberto mas em dia,rádio/televisão,2397,500 - 1000,> 7,3,Homem, solteiro,nenhum,2,Carro/outro,35,banco,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,964
Regular,6,Em aberto mas em dia,reparos,454,< 100,...<1ano,3,Homem,uniao registrada,nenhum,1,"Poupança/
Seguro de vida",22,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,965
Regular,30,Em aberto mas em dia,rádio/televisão,1715,Desconhecido/Inexistente,1 - 4,4,Mulher,uniao registrada,nenhum,1,Carro/outro,26,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,966
Regular,27,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2520,500 - 1000,1 - 4,4,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",23,nenhum,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,967
Inexistente,15,Em aberto mas em dia,rádio/televisão,3568,< 100,> 7,4,Mulher,uniao registrada,nenhum,2,Carro/outro,54,banco,alugada,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,968
Inexistente,42,Em aberto mas em dia,rádio/televisão,7166,Desconhecido/Inexistente,4 - 7,2,Homem,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",29,nenhum,alugada,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,969
Negativo,11,conta crítica/outros créditos existentes (não neste banco),carro (novo),3939,< 100,1 - 4,1,Homem, solteiro,nenhum,2,Imóvel,40,nenhum,própria,2,"Desempregado/
não qualificado",2,Nenhum,Sim,Bom,970
Regular,15,Em aberto mas em dia,reparos,1514,100 - 500,1 - 4,4,Homem, solteiro,fiador,2,Imóvel,22,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,971
Inexistente,24,Em aberto mas em dia,carro (novo),7393,< 100,1 - 4,1,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",43,nenhum,própria,1,"Desempregado/
não qualificado",2,Nenhum,Sim,Bom,972
Negativo,24,Quitados,carro (novo),1193,< 100,desempregado,1,Mulher,uniao registrada,co-requerente,4,"Sem posses/
desconhecido",29,nenhum,alugada,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,973
Negativo,60,Em aberto mas em dia,negócios,7297,< 100,> 7,4,Homem, solteiro,co-requerente,4,"Sem posses/
desconhecido",36,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,974
Inexistente,30,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2831,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,2,Carro/outro,33,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,975
Alto,24,Em aberto mas em dia,rádio/televisão,1258,500 - 1000,1 - 4,3,Mulher,uniao registrada,nenhum,3,Carro/outro,57,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,976
Regular,6,Em aberto mas em dia,rádio/televisão,753,< 100,1 - 4,2,Mulher,uniao registrada,fiador,3,Imóvel,64,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,977
Regular,18,Pago mas já esteve em atraso,negócios,2427,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",42,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,978
Inexistente,24,Pago mas já esteve em atraso,carro (novo),2538,< 100,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,47,nenhum,própria,2,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,979
