status_conta,duracao_mes,hist_credito,proposito,qtdd_credito,reserva,temp_man_empr_atual,percen_tx_rendim_disp,genero,estado_civil,dev_fiadores,tempo_res_atual,patrimonio,idade_anos,outros_par,habitacao,n_creditos,status_ocupacional,n_corresponsaveis,telefone,estrangeiro,classe,ID
 inexistente,18,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1169,desconhecido/semcontapoupança,1 - 4,4,Homem, solteiro,nenhum,3,contrato de poupança/seguro de vida da sociedade civil,29,nenhum,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,895
 inexistente,36,atraso no pagamento no passado,carro (usado),8947,desconhecido/semcontapoupança,4 - 7,3,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",31,lojas,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,2,"Sim, registrado em nome do cliente",Sim,Bom,896
negativo,21,créditos existentes pagos devidamente até agora,rádio/televisão,2606,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,28,nenhum,alugada,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,897
 inexistente,12,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,1592,> 1000,4 - 7,3,Mulher,uniao registrada,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,35,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Não,Bom,898
 inexistente,15,créditos existentes pagos devidamente até agora,móveis/equipamentos,2186,desconhecido/semcontapoupança,4 - 7,1,Mulher,uniao registrada,nenhum,4,imobiliária,33,banco,alugada,1,não qualificado - residente,1,Nenhum,Sim,Bom,899
negativo,18,créditos existentes pagos devidamente até agora,móveis/equipamentos,4153,< 100,1 - 4,2,Homem, solteiro,co-requerente,3,"carro ou outro, não em conta poupança/títulos",42,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,900
negativo,16,conta crítica/outros créditos existentes (não neste banco),carro (novo),2625,< 100,> 7,2,Homem, solteiro,fiador,4,contrato de poupança/seguro de vida da sociedade civil,43,banco,alugada,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,901
 inexistente,20,conta crítica/outros créditos existentes (não neste banco),carro (novo),3485,desconhecido/semcontapoupança,...<1ano,2,Homem,uniao registrada,nenhum,4,imobiliária,44,nenhum,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,902
 inexistente,36,conta crítica/outros créditos existentes (não neste banco),carro (usado),10477,desconhecido/semcontapoupança,> 7,2,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,42,nenhum,de graça,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,903
 inexistente,15,créditos existentes pagos devidamente até agora,rádio/televisão,1386,desconhecido/semcontapoupança,1 - 4,4,Homem,uniao registrada,nenhum,2,imobiliária,40,nenhum,alugada,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,904
 inexistente,24,créditos existentes pagos devidamente até agora,rádio/televisão,1278,< 100,> 7,4,Homem, solteiro,nenhum,1,imobiliária,36,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,905
negativo,12,créditos existentes pagos devidamente até agora,rádio/televisão,1107,< 100,1 - 4,2,Homem, solteiro,nenhum,2,imobiliária,20,nenhum,alugada,1,gestão / autônomo / funcionário / diretor altamente qualificado,2,"Sim, registrado em nome do cliente",Sim,Bom,906
negativo,21,créditos existentes pagos devidamente até agora,carro (novo),3763,desconhecido/semcontapoupança,4 - 7,2,Homem, solteiro,co-requerente,2,imobiliária,24,nenhum,própria,1,não qualificado - residente,1,Nenhum,Não,Bom,907
regular,36,créditos existentes pagos devidamente até agora,educação,3711,desconhecido/semcontapoupança,1 - 4,2,Homem,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",27,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,908
 inexistente,15,atraso no pagamento no passado,carro (usado),3594,< 100,...<1ano,1,Mulher,uniao registrada,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,46,nenhum,própria,2,não qualificado - residente,1,Nenhum,Sim,Bom,909
regular,9,créditos existentes pagos devidamente até agora,carro (novo),3195,desconhecido/semcontapoupança,1 - 4,1,Mulher,uniao registrada,nenhum,2,imobiliária,33,nenhum,própria,1,não qualificado - residente,1,Nenhum,Sim,Bom,910
 inexistente,36,atraso no pagamento no passado,rádio/televisão,4454,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,4,imobiliária,34,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,911
regular,24,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,4736,< 100,...<1ano,2,Mulher,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",25,banco,própria,1,não qualificado - residente,1,Nenhum,Sim,Ruim,912
regular,30,créditos existentes pagos devidamente até agora,rádio/televisão,2991,desconhecido/semcontapoupança,> 7,2,Mulher,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",25,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,913
 inexistente,11,créditos existentes pagos devidamente até agora,negócios,2142,> 1000,> 7,1,Homem,uniao registrada,nenhum,2,imobiliária,28,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,914
negativo,24,todos os créditos deste banco foram devidamente pagos,negócios,3161,< 100,1 - 4,4,Homem, solteiro,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,31,nenhum,alugada,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,915
regular,48,nenhum crédito obtido/todos os créditos pagos devidamente,carro (usado)0,18424,< 100,1 - 4,1,Mulher,uniao registrada,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,32,banco,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Não,Ruim,916
 inexistente,10,créditos existentes pagos devidamente até agora,carro (usado),2848,100 - 500,1 - 4,1,Homem, solteiro,co-requerente,2,imobiliária,32,nenhum,própria,1,funcionário/funcionário qualificado,2,Nenhum,Sim,Bom,917
negativo,6,créditos existentes pagos devidamente até agora,carro (novo),14896,< 100,> 7,1,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,68,banco,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,918
negativo,24,créditos existentes pagos devidamente até agora,móveis/equipamentos,2359,100 - 500,desempregado,1,Homem,uniao registrada,nenhum,1,contrato de poupança/seguro de vida da sociedade civil,33,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,919
negativo,24,créditos existentes pagos devidamente até agora,móveis/equipamentos,3345,< 100,> 7,4,Homem, solteiro,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,39,nenhum,alugada,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,920
 inexistente,18,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,1817,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,2,desconhecido/sem propriedade,28,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,921
 inexistente,48,atraso no pagamento no passado,rádio/televisão,12749,500 - 1000,4 - 7,4,Homem, solteiro,nenhum,1,"carro ou outro, não em conta poupança/títulos",37,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,922
negativo,9,créditos existentes pagos devidamente até agora,rádio/televisão,1366,< 100,...<1ano,3,Mulher,uniao registrada,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,22,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,923
regular,12,créditos existentes pagos devidamente até agora,carro (novo),2002,< 100,4 - 7,3,Homem, solteiro,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,30,nenhum,alugada,1,funcionário/funcionário qualificado,2,"Sim, registrado em nome do cliente",Sim,Bom,924
negativo,24,todos os créditos deste banco foram devidamente pagos,móveis/equipamentos,6872,< 100,...<1ano,2,Homem,uniao registrada,nenhum,1,contrato de poupança/seguro de vida da sociedade civil,55,banco,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,925
negativo,12,todos os créditos deste banco foram devidamente pagos,carro (novo),697,< 100,...<1ano,4,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",46,banco,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,926
negativo,18,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,1049,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,21,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,927
negativo,48,créditos existentes pagos devidamente até agora,carro (usado),10297,< 100,4 - 7,4,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,39,lojas,de graça,3,funcionário/funcionário qualificado,2,"Sim, registrado em nome do cliente",Sim,Ruim,928
 inexistente,30,créditos existentes pagos devidamente até agora,rádio/televisão,1867,desconhecido/semcontapoupança,> 7,4,Homem, solteiro,nenhum,4,"carro ou outro, não em conta poupança/títulos",58,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,929
negativo,12,atraso no pagamento no passado,carro (novo),1344,< 100,1 - 4,4,Homem, solteiro,nenhum,2,imobiliária,43,nenhum,própria,2,não qualificado - residente,2,Nenhum,Sim,Bom,930
negativo,24,créditos existentes pagos devidamente até agora,móveis/equipamentos,1747,< 100,...<1ano,4,Homem, solteiro,co-requerente,1,contrato de poupança/seguro de vida da sociedade civil,24,nenhum,própria,1,não qualificado - residente,1,Nenhum,Não,Bom,931
regular,9,créditos existentes pagos devidamente até agora,rádio/televisão,1670,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",22,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,932
 inexistente,9,conta crítica/outros créditos existentes (não neste banco),carro (novo),1224,< 100,1 - 4,3,Homem, solteiro,nenhum,1,imobiliária,30,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,933
 inexistente,12,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,522,500 - 1000,> 7,4,Homem, solteiro,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,42,nenhum,própria,2,funcionário/funcionário qualificado,2,"Sim, registrado em nome do cliente",Sim,Bom,934
negativo,12,créditos existentes pagos devidamente até agora,rádio/televisão,1498,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,1,"carro ou outro, não em conta poupança/títulos",23,banco,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,935
regular,30,atraso no pagamento no passado,rádio/televisão,1919,100 - 500,...<1ano,4,Homem, solteiro,nenhum,3,desconhecido/sem propriedade,30,lojas,própria,2,gestão / autônomo / funcionário / diretor altamente qualificado,1,Nenhum,Sim,Ruim,936
...>=200MarcoAlemão/atribuiçõessalariaisporpelomenos1ano,9,créditos existentes pagos devidamente até agora,rádio/televisão,745,< 100,1 - 4,3,Mulher,uniao registrada,nenhum,2,imobiliária,28,nenhum,própria,1,não qualificado - residente,1,Nenhum,Sim,Ruim,937
regular,6,créditos existentes pagos devidamente até agora,rádio/televisão,2063,< 100,...<1ano,4,Homem,uniao registrada,nenhum,3,"carro ou outro, não em conta poupança/títulos",30,nenhum,alugada,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,938
regular,60,créditos existentes pagos devidamente até agora,educação,6288,< 100,1 - 4,4,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,42,nenhum,de graça,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,939
 inexistente,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),6842,desconhecido/semcontapoupança,1 - 4,2,Homem, solteiro,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,46,nenhum,própria,2,gestão / autônomo / funcionário / diretor altamente qualificado,2,"Sim, registrado em nome do cliente",Sim,Bom,940
 inexistente,12,créditos existentes pagos devidamente até agora,carro (novo),3527,desconhecido/semcontapoupança,...<1ano,2,Homem, solteiro,nenhum,3,contrato de poupança/seguro de vida da sociedade civil,45,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,2,"Sim, registrado em nome do cliente",Sim,Bom,941
 inexistente,10,créditos existentes pagos devidamente até agora,carro (novo),1546,< 100,1 - 4,3,Homem, solteiro,nenhum,2,imobiliária,31,nenhum,própria,1,não qualificado - residente,2,Nenhum,Não,Bom,942
 inexistente,24,créditos existentes pagos devidamente até agora,móveis/equipamentos,929,desconhecido/semcontapoupança,4 - 7,4,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",31,lojas,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,943
 inexistente,4,conta crítica/outros créditos existentes (não neste banco),carro (novo),1455,< 100,4 - 7,2,Homem, solteiro,nenhum,1,imobiliária,42,nenhum,própria,3,não qualificado - residente,2,Nenhum,Sim,Bom,944
negativo,15,créditos existentes pagos devidamente até agora,móveis/equipamentos,1845,< 100,...<1ano,4,Mulher,uniao registrada,fiador,1,contrato de poupança/seguro de vida da sociedade civil,46,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,945
regular,48,nenhum crédito obtido/todos os créditos pagos devidamente,carro (novo),8358,500 - 1000,...<1ano,1,Mulher,uniao registrada,nenhum,1,"carro ou outro, não em conta poupança/títulos",30,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,946
negativo,24,todos os créditos deste banco foram devidamente pagos,móveis/equipamentos,3349,500 - 1000,...<1ano,4,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,30,nenhum,de graça,1,funcionário/funcionário qualificado,2,"Sim, registrado em nome do cliente",Sim,Ruim,947
 inexistente,12,créditos existentes pagos devidamente até agora,carro (novo),2859,desconhecido/semcontapoupança,desempregado,4,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,38,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,948
 inexistente,18,créditos existentes pagos devidamente até agora,móveis/equipamentos,1533,< 100,...<1ano,4,Homem,uniao registrada,co-requerente,1,contrato de poupança/seguro de vida da sociedade civil,43,nenhum,própria,1,não qualificado - residente,2,Nenhum,Sim,Ruim,949
 inexistente,24,créditos existentes pagos devidamente até agora,rádio/televisão,3621,100 - 500,> 7,2,Homem, solteiro,nenhum,4,"carro ou outro, não em conta poupança/títulos",31,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,950
regular,18,conta crítica/outros créditos existentes (não neste banco),negócios,3590,< 100,desempregado,3,Homem,uniao registrada,nenhum,3,"carro ou outro, não em conta poupança/títulos",40,nenhum,própria,3,desempregado/não qualificado - não residente,2,"Sim, registrado em nome do cliente",Sim,Bom,951
negativo,36,atraso no pagamento no passado,negócios,2145,< 100,4 - 7,2,Homem, solteiro,nenhum,1,"carro ou outro, não em conta poupança/títulos",24,nenhum,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,952
regular,24,créditos existentes pagos devidamente até agora,carro (usado),4113,500 - 1000,...<1ano,3,Mulher,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",28,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,953
 inexistente,36,créditos existentes pagos devidamente até agora,móveis/equipamentos,10974,< 100,desempregado,4,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",26,nenhum,própria,2,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,954
